code,point,datetime_recorded,time_zone,datetime,raw_depth,corrected_depth,depth
depth2,Zn3_0,2017-03-30 22:22:00,WEST,2017-03-30 21:21:59,0.03177,-0.07823,0.00
depth2,Zn3_0,2017-03-30 22:23:00,WEST,2017-03-30 21:23:00,0.03344,-0.07656,0.00
depth2,Zn3_0,2017-03-30 22:24:00,WEST,2017-03-30 21:23:59,0.03121,-0.07879,0.00
depth2,Zn3_0,2017-03-30 22:25:00,WEST,2017-03-30 21:25:00,0.03140,-0.07860,0.00
depth2,Zn3_0,2017-03-30 22:26:00,WEST,2017-03-30 21:26:00,0.03135,-0.07865,0.00
depth2,Zn3_0,2017-03-30 22:27:00,WEST,2017-03-30 21:27:00,0.03309,-0.07691,0.00
depth2,Zn3_0,2017-03-30 22:28:00,WEST,2017-03-30 21:28:00,0.03259,-0.07741,0.00
depth2,Zn3_0,2017-03-30 22:29:00,WEST,2017-03-30 21:29:00,0.03348,-0.07652,0.00
depth2,Zn3_0,2017-03-30 22:30:00,WEST,2017-03-30 21:30:00,0.03125,-0.07875,0.00
depth2,Zn3_0,2017-03-30 22:31:00,WEST,2017-03-30 21:30:59,0.03131,-0.07869,0.00
depth2,Zn3_0,2017-03-30 22:32:00,WEST,2017-03-30 21:32:00,0.03274,-0.07726,0.00
depth2,Zn3_0,2017-03-30 22:33:00,WEST,2017-03-30 21:32:59,0.03296,-0.07704,0.00
depth2,Zn3_0,2017-03-30 22:34:00,WEST,2017-03-30 21:34:00,0.03185,-0.07815,0.00
depth2,Zn3_0,2017-03-30 22:35:00,WEST,2017-03-30 21:34:59,0.03190,-0.07811,0.00
depth2,Zn3_0,2017-03-30 22:36:00,WEST,2017-03-30 21:36:00,0.03264,-0.07736,0.00
depth2,Zn3_0,2017-03-30 22:37:00,WEST,2017-03-30 21:37:00,0.03257,-0.07744,0.00
depth2,Zn3_0,2017-03-30 22:38:00,WEST,2017-03-30 21:38:00,0.03230,-0.07770,0.00
depth2,Zn3_0,2017-03-30 22:39:00,WEST,2017-03-30 21:39:00,0.03323,-0.07677,0.00
depth2,Zn3_0,2017-03-30 22:40:00,WEST,2017-03-30 21:39:59,0.03430,-0.07570,0.00
depth2,Zn3_0,2017-03-30 22:41:00,WEST,2017-03-30 21:41:00,0.03510,-0.07490,0.00
depth2,Zn3_0,2017-03-30 22:42:00,WEST,2017-03-30 21:41:59,0.03416,-0.07584,0.00
depth2,Zn3_0,2017-03-30 22:43:00,WEST,2017-03-30 21:43:00,0.03372,-0.07628,0.00
depth2,Zn3_0,2017-03-30 22:44:00,WEST,2017-03-30 21:44:00,0.03299,-0.07701,0.00
depth2,Zn3_0,2017-03-30 22:45:00,WEST,2017-03-30 21:45:00,0.03466,-0.07534,0.00
depth2,Zn3_0,2017-03-30 22:46:00,WEST,2017-03-30 21:46:00,0.03523,-0.07477,0.00
depth2,Zn3_0,2017-03-30 22:47:00,WEST,2017-03-30 21:47:00,0.03544,-0.07456,0.00
depth2,Zn3_0,2017-03-30 22:48:00,WEST,2017-03-30 21:48:00,0.03221,-0.07779,0.00
depth2,Zn3_0,2017-03-30 22:49:00,WEST,2017-03-30 21:49:00,0.03503,-0.07497,0.00
depth2,Zn3_0,2017-03-30 22:50:00,WEST,2017-03-30 21:50:00,0.03158,-0.07842,0.00
depth2,Zn3_0,2017-03-30 22:51:00,WEST,2017-03-30 21:50:59,0.03168,-0.07832,0.00
depth2,Zn3_0,2017-03-30 22:52:00,WEST,2017-03-30 21:52:00,0.03236,-0.07764,0.00
depth2,Zn3_0,2017-03-30 22:53:00,WEST,2017-03-30 21:53:00,0.03171,-0.07829,0.00
depth2,Zn3_0,2017-03-30 22:54:00,WEST,2017-03-30 21:54:00,0.03361,-0.07639,0.00
depth2,Zn3_0,2017-03-30 22:55:00,WEST,2017-03-30 21:55:00,0.03426,-0.07574,0.00
depth2,Zn3_0,2017-03-30 22:56:00,WEST,2017-03-30 21:56:00,0.03357,-0.07644,0.00
depth2,Zn3_0,2017-03-30 22:57:00,WEST,2017-03-30 21:57:00,0.03153,-0.07848,0.00
depth2,Zn3_0,2017-03-30 22:58:00,WEST,2017-03-30 21:57:59,0.03188,-0.07812,0.00
depth2,Zn3_0,2017-03-30 22:59:00,WEST,2017-03-30 21:59:00,0.03458,-0.07543,0.00
depth2,Zn3_0,2017-03-30 23:00:00,WEST,2017-03-30 21:59:59,0.03403,-0.07597,0.00
depth2,Zn3_0,2017-03-30 23:01:00,WEST,2017-03-30 22:01:00,0.03350,-0.07650,0.00
depth2,Zn3_0,2017-03-30 23:02:00,WEST,2017-03-30 22:02:00,0.03316,-0.07684,0.00
depth2,Zn3_0,2017-03-30 23:03:00,WEST,2017-03-30 22:03:00,0.03425,-0.07575,0.00
depth2,Zn3_0,2017-03-30 23:04:00,WEST,2017-03-30 22:04:00,0.03254,-0.07746,0.00
depth2,Zn3_0,2017-03-30 23:05:00,WEST,2017-03-30 22:05:00,0.03268,-0.07732,0.00
depth2,Zn3_0,2017-03-30 23:06:00,WEST,2017-03-30 22:06:00,0.03112,-0.07888,0.00
depth2,Zn3_0,2017-03-30 23:07:00,WEST,2017-03-30 22:06:59,0.03082,-0.07918,0.00
depth2,Zn3_0,2017-03-30 23:08:00,WEST,2017-03-30 22:08:00,0.03194,-0.07806,0.00
depth2,Zn3_0,2017-03-30 23:09:00,WEST,2017-03-30 22:08:59,0.03194,-0.07806,0.00
depth2,Zn3_0,2017-03-30 23:10:00,WEST,2017-03-30 22:10:00,0.03229,-0.07772,0.00
depth2,Zn3_0,2017-03-30 23:11:00,WEST,2017-03-30 22:11:00,0.03069,-0.07931,0.00
depth2,Zn3_0,2017-03-30 23:12:00,WEST,2017-03-30 22:12:00,0.03136,-0.07864,0.00
depth2,Zn3_0,2017-03-30 23:13:00,WEST,2017-03-30 22:13:00,0.03316,-0.07684,0.00
depth2,Zn3_0,2017-03-30 23:14:00,WEST,2017-03-30 22:14:00,0.03187,-0.07813,0.00
depth2,Zn3_0,2017-03-30 23:15:00,WEST,2017-03-30 22:15:00,0.03087,-0.07913,0.00
depth2,Zn3_0,2017-03-30 23:16:00,WEST,2017-03-30 22:15:59,0.03134,-0.07866,0.00
depth2,Zn3_0,2017-03-30 23:17:00,WEST,2017-03-30 22:17:00,0.03134,-0.07866,0.00
depth2,Zn3_0,2017-03-30 23:18:00,WEST,2017-03-30 22:17:59,0.03037,-0.07963,0.00
depth2,Zn3_0,2017-03-30 23:19:00,WEST,2017-03-30 22:19:00,0.03134,-0.07866,0.00
depth2,Zn3_0,2017-03-30 23:20:00,WEST,2017-03-30 22:19:59,0.02966,-0.08034,0.00
depth2,Zn3_0,2017-03-30 23:21:00,WEST,2017-03-30 22:21:00,0.03060,-0.07940,0.00
depth2,Zn3_0,2017-03-30 23:22:00,WEST,2017-03-30 22:22:00,0.03066,-0.07934,0.00
depth2,Zn3_0,2017-03-30 23:23:00,WEST,2017-03-30 22:23:00,0.03136,-0.07865,0.00
depth2,Zn3_0,2017-03-30 23:24:00,WEST,2017-03-30 22:24:00,0.03061,-0.07939,0.00
depth2,Zn3_0,2017-03-30 23:25:00,WEST,2017-03-30 22:25:00,0.02954,-0.08046,0.00
depth2,Zn3_0,2017-03-30 23:26:00,WEST,2017-03-30 22:26:00,0.02994,-0.08006,0.00
depth2,Zn3_0,2017-03-30 23:27:00,WEST,2017-03-30 22:26:59,0.02946,-0.08054,0.00
depth2,Zn3_0,2017-03-30 23:28:00,WEST,2017-03-30 22:28:00,0.03090,-0.07910,0.00
depth2,Zn3_0,2017-03-30 23:29:00,WEST,2017-03-30 22:29:00,0.02959,-0.08041,0.00
depth2,Zn3_0,2017-03-30 23:30:00,WEST,2017-03-30 22:30:00,0.03145,-0.07855,0.00
depth2,Zn3_0,2017-03-30 23:31:00,WEST,2017-03-30 22:31:00,0.02983,-0.08017,0.00
depth2,Zn3_0,2017-03-30 23:32:00,WEST,2017-03-30 22:32:00,0.03110,-0.07890,0.00
depth2,Zn3_0,2017-03-30 23:33:00,WEST,2017-03-30 22:33:00,0.02895,-0.08105,0.00
depth2,Zn3_0,2017-03-30 23:34:00,WEST,2017-03-30 22:33:59,0.03082,-0.07919,0.00
depth2,Zn3_0,2017-03-30 23:35:00,WEST,2017-03-30 22:35:00,0.03194,-0.07807,0.00
depth2,Zn3_0,2017-03-30 23:36:00,WEST,2017-03-30 22:35:59,0.02887,-0.08113,0.00
depth2,Zn3_0,2017-03-30 23:37:00,WEST,2017-03-30 22:37:00,0.03145,-0.07855,0.00
depth2,Zn3_0,2017-03-30 23:38:00,WEST,2017-03-30 22:38:00,0.02998,-0.08002,0.00
depth2,Zn3_0,2017-03-30 23:39:00,WEST,2017-03-30 22:39:00,0.03249,-0.07751,0.00
depth2,Zn3_0,2017-03-30 23:40:00,WEST,2017-03-30 22:40:00,0.02976,-0.08024,0.00
depth2,Zn3_0,2017-03-30 23:41:00,WEST,2017-03-30 22:41:00,0.03220,-0.07781,0.00
depth2,Zn3_0,2017-03-30 23:42:00,WEST,2017-03-30 22:42:00,0.02865,-0.08135,0.00
depth2,Zn3_0,2017-03-30 23:43:00,WEST,2017-03-30 22:42:59,0.03155,-0.07845,0.00
depth2,Zn3_0,2017-03-30 23:44:00,WEST,2017-03-30 22:44:00,0.02884,-0.08116,0.00
depth2,Zn3_0,2017-03-30 23:45:00,WEST,2017-03-30 22:44:59,0.03010,-0.07990,0.00
depth2,Zn3_0,2017-03-30 23:46:00,WEST,2017-03-30 22:46:00,0.03106,-0.07894,0.00
depth2,Zn3_0,2017-03-30 23:47:00,WEST,2017-03-30 22:47:00,0.03263,-0.07738,0.00
depth2,Zn3_0,2017-03-30 23:48:00,WEST,2017-03-30 22:48:00,0.03236,-0.07764,0.00
depth2,Zn3_0,2017-03-30 23:49:00,WEST,2017-03-30 22:49:00,0.02922,-0.08078,0.00
depth2,Zn3_0,2017-03-30 23:50:00,WEST,2017-03-30 22:50:00,0.03160,-0.07840,0.00
depth2,Zn3_0,2017-03-30 23:51:00,WEST,2017-03-30 22:51:00,0.02872,-0.08128,0.00
depth2,Zn3_0,2017-03-30 23:52:00,WEST,2017-03-30 22:51:59,0.03106,-0.07894,0.00
depth2,Zn3_0,2017-03-30 23:53:00,WEST,2017-03-30 22:53:00,0.03090,-0.07910,0.00
depth2,Zn3_0,2017-03-30 23:54:00,WEST,2017-03-30 22:53:59,0.02887,-0.08113,0.00
depth2,Zn3_0,2017-03-30 23:55:00,WEST,2017-03-30 22:55:00,0.03070,-0.07930,0.00
depth2,Zn3_0,2017-03-30 23:56:00,WEST,2017-03-30 22:56:00,0.03110,-0.07890,0.00
depth2,Zn3_0,2017-03-30 23:57:00,WEST,2017-03-30 22:57:00,0.03080,-0.07921,0.00
depth2,Zn3_0,2017-03-30 23:58:00,WEST,2017-03-30 22:58:00,0.03208,-0.07792,0.00
depth2,Zn3_0,2017-03-30 23:59:00,WEST,2017-03-30 22:59:00,0.02839,-0.08161,0.00
depth2,Zn3_0,2017-03-31 00:00:00,WEST,2017-03-30 23:00:00,0.03208,-0.07792,0.00
depth2,Zn3_0,2017-03-31 00:01:00,WEST,2017-03-30 23:00:59,0.03053,-0.07948,0.00
depth2,Zn3_0,2017-03-31 00:02:00,WEST,2017-03-30 23:02:00,0.03065,-0.07936,0.00
depth2,Zn3_0,2017-03-31 00:03:00,WEST,2017-03-30 23:02:59,0.03132,-0.07868,0.00
depth2,Zn3_0,2017-03-31 00:04:00,WEST,2017-03-30 23:04:00,0.03211,-0.07789,0.00
depth2,Zn3_0,2017-03-31 00:05:00,WEST,2017-03-30 23:04:59,0.03132,-0.07868,0.00
depth2,Zn3_0,2017-03-31 00:06:00,WEST,2017-03-30 23:06:00,0.03202,-0.07798,0.00
depth2,Zn3_0,2017-03-31 00:07:00,WEST,2017-03-30 23:07:00,0.03220,-0.07780,0.00
depth2,Zn3_0,2017-03-31 00:08:00,WEST,2017-03-30 23:08:00,0.03160,-0.07840,0.00
depth2,Zn3_0,2017-03-31 00:09:00,WEST,2017-03-30 23:09:00,0.03179,-0.07821,0.00
depth2,Zn3_0,2017-03-31 00:10:00,WEST,2017-03-30 23:10:00,0.03123,-0.07877,0.00
depth2,Zn3_0,2017-03-31 00:11:00,WEST,2017-03-30 23:11:00,0.03200,-0.07800,0.00
depth2,Zn3_0,2017-03-31 00:12:00,WEST,2017-03-30 23:11:59,0.03152,-0.07848,0.00
depth2,Zn3_0,2017-03-31 00:13:00,WEST,2017-03-30 23:13:00,0.03225,-0.07775,0.00
depth2,Zn3_0,2017-03-31 00:14:00,WEST,2017-03-30 23:14:00,0.02976,-0.08024,0.00
depth2,Zn3_0,2017-03-31 00:15:00,WEST,2017-03-30 23:15:00,0.03136,-0.07864,0.00
depth2,Zn3_0,2017-03-31 00:16:00,WEST,2017-03-30 23:16:00,0.03191,-0.07809,0.00
depth2,Zn3_0,2017-03-31 00:17:00,WEST,2017-03-30 23:17:00,0.03328,-0.07672,0.00
depth2,Zn3_0,2017-03-31 00:18:00,WEST,2017-03-30 23:18:00,0.03777,-0.07223,0.00
depth2,Zn3_0,2017-03-31 00:19:00,WEST,2017-03-30 23:18:59,0.04142,-0.06858,0.00
depth2,Zn3_0,2017-03-31 00:20:00,WEST,2017-03-30 23:20:00,0.05530,-0.05470,0.00
depth2,Zn3_0,2017-03-31 00:21:00,WEST,2017-03-30 23:20:59,0.05416,-0.05585,0.00
depth2,Zn3_0,2017-03-31 00:22:00,WEST,2017-03-30 23:22:00,0.06672,-0.04328,0.00
depth2,Zn3_0,2017-03-31 00:23:00,WEST,2017-03-30 23:23:00,0.07194,-0.03806,0.00
depth2,Zn3_0,2017-03-31 00:24:00,WEST,2017-03-30 23:24:00,0.07931,-0.03069,0.00
depth2,Zn3_0,2017-03-31 00:25:00,WEST,2017-03-30 23:25:00,0.09422,-0.01578,0.00
depth2,Zn3_0,2017-03-31 00:26:00,WEST,2017-03-30 23:26:00,0.09465,-0.01535,0.00
depth2,Zn3_0,2017-03-31 00:27:00,WEST,2017-03-30 23:27:00,0.10886,-0.00114,0.00
depth2,Zn3_0,2017-03-31 00:28:00,WEST,2017-03-30 23:27:59,0.10359,-0.00642,0.00
depth2,Zn3_0,2017-03-31 00:29:00,WEST,2017-03-30 23:29:00,0.11141,0.00141,0.00
depth2,Zn3_0,2017-03-31 00:30:00,WEST,2017-03-30 23:29:59,0.11893,0.00893,0.01
depth2,Zn3_0,2017-03-31 00:31:00,WEST,2017-03-30 23:31:00,0.13060,0.02060,0.02
depth2,Zn3_0,2017-03-31 00:32:00,WEST,2017-03-30 23:32:00,0.14739,0.03739,0.04
depth2,Zn3_0,2017-03-31 00:33:00,WEST,2017-03-30 23:33:00,0.15207,0.04207,0.04
depth2,Zn3_0,2017-03-31 00:34:00,WEST,2017-03-30 23:34:00,0.15372,0.04372,0.04
depth2,Zn3_0,2017-03-31 00:35:00,WEST,2017-03-30 23:35:00,0.16982,0.05982,0.06
depth2,Zn3_0,2017-03-31 00:36:00,WEST,2017-03-30 23:36:00,0.17286,0.06286,0.06
depth2,Zn3_0,2017-03-31 00:37:00,WEST,2017-03-30 23:36:59,0.17636,0.06636,0.07
depth2,Zn3_0,2017-03-31 00:38:00,WEST,2017-03-30 23:38:00,0.18753,0.07753,0.08
depth2,Zn3_0,2017-03-31 00:39:00,WEST,2017-03-30 23:38:59,0.19491,0.08491,0.08
depth2,Zn3_0,2017-03-31 00:40:00,WEST,2017-03-30 23:40:00,0.21238,0.10238,0.10
depth2,Zn3_0,2017-03-31 00:41:00,WEST,2017-03-30 23:41:00,0.22518,0.11518,0.12
depth2,Zn3_0,2017-03-31 00:42:00,WEST,2017-03-30 23:42:00,0.22663,0.11663,0.12
depth2,Zn3_0,2017-03-31 00:43:00,WEST,2017-03-30 23:43:00,0.23898,0.12898,0.13
depth2,Zn3_0,2017-03-31 00:44:00,WEST,2017-03-30 23:44:00,0.24827,0.13827,0.14
depth2,Zn3_0,2017-03-31 00:45:00,WEST,2017-03-30 23:45:00,0.25051,0.14051,0.14
depth2,Zn3_0,2017-03-31 00:46:00,WEST,2017-03-30 23:46:00,0.25814,0.14814,0.15
depth2,Zn3_0,2017-03-31 00:47:00,WEST,2017-03-30 23:47:00,0.26979,0.15979,0.16
depth2,Zn3_0,2017-03-31 00:48:00,WEST,2017-03-30 23:47:59,0.27160,0.16160,0.16
depth2,Zn3_0,2017-03-31 00:49:00,WEST,2017-03-30 23:49:00,0.29032,0.18032,0.18
depth2,Zn3_0,2017-03-31 00:50:00,WEST,2017-03-30 23:49:59,0.30319,0.19319,0.19
depth2,Zn3_0,2017-03-31 00:51:00,WEST,2017-03-30 23:51:00,0.30502,0.19502,0.20
depth2,Zn3_0,2017-03-31 00:52:00,WEST,2017-03-30 23:52:00,0.30834,0.19834,0.20
depth2,Zn3_0,2017-03-31 00:53:00,WEST,2017-03-30 23:53:00,0.31166,0.20166,0.20
depth2,Zn3_0,2017-03-31 00:54:00,WEST,2017-03-30 23:54:00,0.31291,0.20291,0.20
depth2,Zn3_0,2017-03-31 00:55:00,WEST,2017-03-30 23:55:00,0.34355,0.23355,0.23
depth2,Zn3_0,2017-03-31 00:56:00,WEST,2017-03-30 23:56:00,0.36002,0.25002,0.25
depth2,Zn3_0,2017-03-31 00:57:00,WEST,2017-03-30 23:56:59,0.35911,0.24911,0.25
depth2,Zn3_0,2017-03-31 00:58:00,WEST,2017-03-30 23:58:00,0.37080,0.26080,0.26
depth2,Zn3_0,2017-03-31 00:59:00,WEST,2017-03-30 23:59:00,0.37702,0.26702,0.27
depth2,Zn3_0,2017-03-31 01:00:00,WEST,2017-03-31 00:00:00,0.37863,0.26863,0.27
depth2,Zn3_0,2017-03-31 01:01:00,WEST,2017-03-31 00:01:00,0.39165,0.28165,0.28
depth2,Zn3_0,2017-03-31 01:02:00,WEST,2017-03-31 00:02:00,0.39421,0.28421,0.28
depth2,Zn3_0,2017-03-31 01:03:00,WEST,2017-03-31 00:03:00,0.42282,0.31282,0.31
depth2,Zn3_0,2017-03-31 01:04:00,WEST,2017-03-31 00:03:59,0.42522,0.31522,0.32
depth2,Zn3_0,2017-03-31 01:05:00,WEST,2017-03-31 00:05:00,0.43828,0.32828,0.33
depth2,Zn3_0,2017-03-31 01:06:00,WEST,2017-03-31 00:05:59,0.44742,0.33742,0.34
depth2,Zn3_0,2017-03-31 01:07:00,WEST,2017-03-31 00:07:00,0.44721,0.33721,0.34
depth2,Zn3_0,2017-03-31 01:08:00,WEST,2017-03-31 00:08:00,0.45866,0.34866,0.35
depth2,Zn3_0,2017-03-31 01:09:00,WEST,2017-03-31 00:09:00,0.46843,0.35843,0.36
depth2,Zn3_0,2017-03-31 01:10:00,WEST,2017-03-31 00:10:00,0.47181,0.36181,0.36
depth2,Zn3_0,2017-03-31 01:11:00,WEST,2017-03-31 00:11:00,0.50813,0.39813,0.40
depth2,Zn3_0,2017-03-31 01:12:00,WEST,2017-03-31 00:12:00,0.51113,0.40113,0.40
depth2,Zn3_0,2017-03-31 01:13:00,WEST,2017-03-31 00:12:59,0.51123,0.40123,0.40
depth2,Zn3_0,2017-03-31 01:14:00,WEST,2017-03-31 00:14:00,0.51952,0.40952,0.41
depth2,Zn3_0,2017-03-31 01:15:00,WEST,2017-03-31 00:14:59,0.53390,0.42390,0.42
depth2,Zn3_0,2017-03-31 01:16:00,WEST,2017-03-31 00:16:00,0.53743,0.42743,0.43
depth2,Zn3_0,2017-03-31 01:17:00,WEST,2017-03-31 00:17:00,0.56378,0.45378,0.45
depth2,Zn3_0,2017-03-31 01:18:00,WEST,2017-03-31 00:18:00,0.56903,0.45903,0.46
depth2,Zn3_0,2017-03-31 01:19:00,WEST,2017-03-31 00:19:00,0.58264,0.47264,0.47
depth2,Zn3_0,2017-03-31 01:20:00,WEST,2017-03-31 00:20:00,0.59973,0.48973,0.49
depth2,Zn3_0,2017-03-31 01:21:00,WEST,2017-03-31 00:21:00,0.59565,0.48565,0.49
depth2,Zn3_0,2017-03-31 01:22:00,WEST,2017-03-31 00:21:59,0.62473,0.51473,0.51
depth2,Zn3_0,2017-03-31 01:23:00,WEST,2017-03-31 00:23:00,0.62079,0.51079,0.51
depth2,Zn3_0,2017-03-31 01:24:00,WEST,2017-03-31 00:23:59,0.62738,0.51738,0.52
depth2,Zn3_0,2017-03-31 01:25:00,WEST,2017-03-31 00:25:00,0.64925,0.53925,0.54
depth2,Zn3_0,2017-03-31 01:26:00,WEST,2017-03-31 00:26:00,0.65196,0.54196,0.54
depth2,Zn3_0,2017-03-31 01:27:00,WEST,2017-03-31 00:27:00,0.67375,0.56375,0.56
depth2,Zn3_0,2017-03-31 01:28:00,WEST,2017-03-31 00:28:00,0.68371,0.57371,0.57
depth2,Zn3_0,2017-03-31 01:29:00,WEST,2017-03-31 00:29:00,0.68038,0.57038,0.57
depth2,Zn3_0,2017-03-31 01:30:00,WEST,2017-03-31 00:30:00,0.70173,0.59173,0.59
depth2,Zn3_0,2017-03-31 01:31:00,WEST,2017-03-31 00:31:00,0.71059,0.60059,0.60
depth2,Zn3_0,2017-03-31 01:32:00,WEST,2017-03-31 00:32:00,0.71154,0.60154,0.60
depth2,Zn3_0,2017-03-31 01:33:00,WEST,2017-03-31 00:32:59,0.73298,0.62298,0.62
depth2,Zn3_0,2017-03-31 01:34:00,WEST,2017-03-31 00:34:00,0.73576,0.62576,0.63
depth2,Zn3_0,2017-03-31 01:35:00,WEST,2017-03-31 00:34:59,0.74606,0.63606,0.64
depth2,Zn3_0,2017-03-31 01:36:00,WEST,2017-03-31 00:36:00,0.77088,0.66088,0.66
depth2,Zn3_0,2017-03-31 01:37:00,WEST,2017-03-31 00:37:00,0.76850,0.65850,0.66
depth2,Zn3_0,2017-03-31 01:38:00,WEST,2017-03-31 00:38:00,0.78450,0.67450,0.67
depth2,Zn3_0,2017-03-31 01:39:00,WEST,2017-03-31 00:39:00,0.79660,0.68660,0.69
depth2,Zn3_0,2017-03-31 01:40:00,WEST,2017-03-31 00:39:59,0.80447,0.69447,0.69
depth2,Zn3_0,2017-03-31 01:41:00,WEST,2017-03-31 00:41:00,0.81683,0.70683,0.71
depth2,Zn3_0,2017-03-31 01:42:00,WEST,2017-03-31 00:41:59,0.82901,0.71901,0.72
depth2,Zn3_0,2017-03-31 01:43:00,WEST,2017-03-31 00:43:00,0.83822,0.72822,0.73
depth2,Zn3_0,2017-03-31 01:44:00,WEST,2017-03-31 00:44:00,0.84580,0.73580,0.74
depth2,Zn3_0,2017-03-31 01:45:00,WEST,2017-03-31 00:45:00,0.85314,0.74314,0.74
depth2,Zn3_0,2017-03-31 01:46:00,WEST,2017-03-31 00:46:00,0.86991,0.75991,0.76
depth2,Zn3_0,2017-03-31 01:47:00,WEST,2017-03-31 00:47:00,0.87749,0.76749,0.77
depth2,Zn3_0,2017-03-31 01:48:00,WEST,2017-03-31 00:48:00,0.88943,0.77943,0.78
depth2,Zn3_0,2017-03-31 01:49:00,WEST,2017-03-31 00:48:59,0.90535,0.79535,0.80
depth2,Zn3_0,2017-03-31 01:50:00,WEST,2017-03-31 00:50:00,0.91323,0.80323,0.80
depth2,Zn3_0,2017-03-31 01:51:00,WEST,2017-03-31 00:50:59,0.92341,0.81341,0.81
depth2,Zn3_0,2017-03-31 01:52:00,WEST,2017-03-31 00:52:00,0.93064,0.82064,0.82
depth2,Zn3_0,2017-03-31 01:53:00,WEST,2017-03-31 00:53:00,0.94272,0.83272,0.83
depth2,Zn3_0,2017-03-31 01:54:00,WEST,2017-03-31 00:54:00,0.95929,0.84929,0.85
depth2,Zn3_0,2017-03-31 01:55:00,WEST,2017-03-31 00:55:00,0.96937,0.85937,0.86
depth2,Zn3_0,2017-03-31 01:56:00,WEST,2017-03-31 00:56:00,0.98971,0.87971,0.88
depth2,Zn3_0,2017-03-31 01:57:00,WEST,2017-03-31 00:57:00,0.98746,0.87746,0.88
depth2,Zn3_0,2017-03-31 01:58:00,WEST,2017-03-31 00:57:59,1.00053,0.89053,0.89
depth2,Zn3_0,2017-03-31 01:59:00,WEST,2017-03-31 00:59:00,1.01135,0.90135,0.90
depth2,Zn3_0,2017-03-31 02:00:00,WEST,2017-03-31 00:59:59,1.01559,0.90559,0.91
depth2,Zn3_0,2017-03-31 02:01:00,WEST,2017-03-31 01:01:00,1.03352,0.92352,0.92
depth2,Zn3_0,2017-03-31 02:02:00,WEST,2017-03-31 01:02:00,1.04439,0.93439,0.93
depth2,Zn3_0,2017-03-31 02:03:00,WEST,2017-03-31 01:03:00,1.05528,0.94528,0.95
depth2,Zn3_0,2017-03-31 02:04:00,WEST,2017-03-31 01:04:00,1.06544,0.95544,0.96
depth2,Zn3_0,2017-03-31 02:05:00,WEST,2017-03-31 01:05:00,1.07705,0.96705,0.97
depth2,Zn3_0,2017-03-31 02:06:00,WEST,2017-03-31 01:06:00,1.08591,0.97591,0.98
depth2,Zn3_0,2017-03-31 02:07:00,WEST,2017-03-31 01:06:59,1.09330,0.98330,0.98
depth2,Zn3_0,2017-03-31 02:08:00,WEST,2017-03-31 01:08:00,1.10501,0.99501,1.00
depth2,Zn3_0,2017-03-31 02:09:00,WEST,2017-03-31 01:08:59,1.11735,1.00735,1.01
depth2,Zn3_0,2017-03-31 02:10:00,WEST,2017-03-31 01:10:00,1.12846,1.01846,1.02
depth2,Zn3_0,2017-03-31 02:11:00,WEST,2017-03-31 01:11:00,1.14341,1.03341,1.03
depth2,Zn3_0,2017-03-31 02:12:00,WEST,2017-03-31 01:12:00,1.15438,1.04438,1.04
depth2,Zn3_0,2017-03-31 02:13:00,WEST,2017-03-31 01:13:00,1.16812,1.05812,1.06
depth2,Zn3_0,2017-03-31 02:14:00,WEST,2017-03-31 01:14:00,1.17387,1.06387,1.06
depth2,Zn3_0,2017-03-31 02:15:00,WEST,2017-03-31 01:15:00,1.18547,1.07547,1.08
depth2,Zn3_0,2017-03-31 02:16:00,WEST,2017-03-31 01:16:00,1.19664,1.08664,1.09
depth2,Zn3_0,2017-03-31 02:17:00,WEST,2017-03-31 01:17:00,1.21009,1.10009,1.10
depth2,Zn3_0,2017-03-31 02:18:00,WEST,2017-03-31 01:17:59,1.22009,1.11009,1.11
depth2,Zn3_0,2017-03-31 02:19:00,WEST,2017-03-31 01:19:00,1.22930,1.11930,1.12
depth2,Zn3_0,2017-03-31 02:20:00,WEST,2017-03-31 01:19:59,1.24009,1.13009,1.13
depth2,Zn3_0,2017-03-31 02:21:00,WEST,2017-03-31 01:21:00,1.25085,1.14085,1.14
depth2,Zn3_0,2017-03-31 02:22:00,WEST,2017-03-31 01:22:00,1.25792,1.14792,1.15
depth2,Zn3_0,2017-03-31 02:23:00,WEST,2017-03-31 01:23:00,1.26885,1.15885,1.16
depth2,Zn3_0,2017-03-31 02:24:00,WEST,2017-03-31 01:24:00,1.27924,1.16924,1.17
depth2,Zn3_0,2017-03-31 02:25:00,WEST,2017-03-31 01:24:59,1.28963,1.17963,1.18
depth2,Zn3_0,2017-03-31 02:26:00,WEST,2017-03-31 01:26:00,1.30421,1.19421,1.19
depth2,Zn3_0,2017-03-31 02:27:00,WEST,2017-03-31 01:26:59,1.31558,1.20558,1.21
depth2,Zn3_0,2017-03-31 02:28:00,WEST,2017-03-31 01:28:00,1.32488,1.21488,1.21
depth2,Zn3_0,2017-03-31 02:29:00,WEST,2017-03-31 01:29:00,1.33343,1.22343,1.22
depth2,Zn3_0,2017-03-31 02:30:00,WEST,2017-03-31 01:30:00,1.34054,1.23054,1.23
depth2,Zn3_0,2017-03-31 02:31:00,WEST,2017-03-31 01:31:00,1.35292,1.24292,1.24
depth2,Zn3_0,2017-03-31 02:32:00,WEST,2017-03-31 01:32:00,1.36499,1.25499,1.25
