"","X","point","waypoint","transect","habitat","site","latitude","longitude","elevation","distance","day","depth_max","depth_min","hydroperiod_hday"
"2827",28,"Bs2_15","WAY_079","unvegetated","Bs","S2",22841.089,-297350.572,-0.315,14.8966243527418,27,1.585,0,12.3666666666667
"2828",28,"Bs2_15","WAY_079","unvegetated","Bs","S2",22841.089,-297350.572,-0.315,14.8966243527418,28,1.785,0,12.2333333333333
"2829",28,"Bs2_15","WAY_079","unvegetated","Bs","S2",22841.089,-297350.572,-0.315,14.8966243527418,29,1.885,0,12.8833333333333
"2830",28,"Bs2_15","WAY_079","unvegetated","Bs","S2",22841.089,-297350.572,-0.315,14.8966243527418,30,1.785,0,12.8833333333333
"2831",28,"Bs2_15","WAY_079","unvegetated","Bs","S2",22841.089,-297350.572,-0.315,14.8966243527418,31,1.685,0,12.9166666666667
"291",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,1,1.58,0,12.0333333333333
"292",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,2,1.48,0,12.05
"293",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,3,1.28,0,12.1
"294",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,4,1.08,0,12.1333333333333
"295",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,5,0.88,0,12.4333333333333
"296",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,6,0.78,0,12.2666666666667
"297",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,7,0.88,0,11.25
"298",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,8,1.08,0,11.4833333333333
"299",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,9,1.07996139910633,0,11.3166666666667
"2910",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,10,1.18,0,11.4833333333333
"2911",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,11,1.38,0,11.4833333333333
"2912",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,12,1.48,0,11.2666666666667
"2913",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,13,1.48,0,11.7
"2914",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,14,1.48,0,12.0666666666667
"2915",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,15,1.38,0,12.05
"2916",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,16,1.18,0,11.95
"2917",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,17,0.98,0,12.0333333333333
"2918",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,18,0.88,0,11.9333333333333
"2919",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,19,0.68,0,12.2166666666667
"2920",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,20,0.48,0,12.1666666666667
"2921",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,21,0.48,0,11.85
"2922",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,22,0.58,0,11.25
"2923",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,23,0.78,0,10.9666666666667
"2924",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,24,0.947120729462289,0,11.1833333333333
"2925",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,25,0.98,0,11.3
"2926",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,26,1.18,0,11.2333333333333
"2927",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,27,1.38,0,11.2833333333333
"2928",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,28,1.58,0,11.3
"2929",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,29,1.68,0,12.1166666666667
"2930",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,30,1.58,0,11.8833333333333
"2931",29,"Bs2_20","WAY_082","unvegetated","Bs","S2",22838.129,-297354.526,-0.11,19.8360378802852,31,1.48,0,11.8666666666667
"301",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,1,1.45,0,11.3666666666667
"302",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,2,1.35,0,11.3166666666667
"303",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,3,1.15,0,11.3
"304",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,4,0.95,0,11.1833333333333
"305",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,5,0.75,0,11.1833333333333
"306",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,6,0.65,0,11.2
"307",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,7,0.75,0,9.85
"308",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,8,0.95,0,10.35
"309",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,9,0.949961399106329,0,10.3666666666667
"3010",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,10,1.05,0,10.6666666666667
"3011",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,11,1.25,0,10.7333333333333
"3012",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,12,1.35,0,10.5833333333333
"3013",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,13,1.35,0,11.1833333333333
"3014",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,14,1.35,0,11.35
"3015",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,15,1.25,0,11.2833333333333
"3016",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,16,1.05,0,11.0833333333333
"3017",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,17,0.85,0,11.0166666666667
"3018",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,18,0.75,0,10.7333333333333
"3019",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,19,0.55,0,10.7333333333333
"3020",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,20,0.35,0,10.0833333333333
"3021",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,21,0.35,0,9.95
"3022",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,22,0.45,0,9.16666666666667
"3023",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,23,0.65,0,9.38333333333333
"3024",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,24,0.817120729462289,0,10
"3025",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,25,0.85,0,10.3333333333333
"3026",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,26,1.05,0,10.45
"3027",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,27,1.25,0,10.6
"3028",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,28,1.45,0,10.8333333333333
"3029",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,29,1.55,0,11.5166666666667
"3030",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,30,1.45,0,11.25
"3031",30,"Bs2_25","WAY_085","unvegetated","Bs","S2",22835.08,-297358.579,0.02,24.9082197851441,31,1.35,0,11.2
"3110",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,1,1.349,0,10.8333333333333
"3111",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,2,1.249,0,10.75
"3112",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,3,1.049,0,10.6833333333333
"3113",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,4,0.849,0,10.4
"3114",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,5,0.649,0,10.2
"3115",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,6,0.549,0,10.3666666666667
"3116",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,7,0.649,0,8.73333333333333
"3117",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,8,0.849,0,9.46666666666667
"3118",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,9,0.848961399106329,0,9.6
"3119",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,10,0.949,0,10
"3120",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,11,1.149,0,10.1666666666667
"3121",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,12,1.249,0,10.1666666666667
"3122",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,13,1.249,0,10.6333333333333
"3123",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,14,1.249,0,10.7833333333333
"3124",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,15,1.149,0,10.6666666666667
"3125",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,16,0.949,0,10.4166666666667
"3126",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,17,0.749,0,10.2166666666667
"3127",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,18,0.649,0,9.8
"3128",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,19,0.449,0,9.55
"3129",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,20,0.249,0,8.31666666666667
"3130",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,21,0.249,0,7.98333333333333
"3131",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,22,0.349,0,7.76666666666667
"3132",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,23,0.549,0,8.11666666666667
"3133",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,24,0.716120729462289,0,9.05
"3134",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,25,0.749,0,9.61666666666667
"3135",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,26,0.949,0,9.81666666666667
"3136",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,27,1.149,0,10.0833333333333
"3137",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,28,1.349,0,10.4666666666667
"3138",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,29,1.449,0,11.0333333333333
"3139",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,30,1.349,0,10.75
"3140",31,"Bs2_27","WAY_087","unvegetated","Bs","S2",22833.863,-297360.206,0.121,26.9400230451229,31,1.249,0,10.6666666666667
"3210",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,1,2.906,0,19.5166666666667
"3211",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,2,2.806,0,20.45
"3212",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,3,2.606,0.00600000000000001,24
"3213",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,4,2.406,0.10657606341909,24
"3214",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,5,2.206,0.306,24
"3215",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,6,2.106,0.506,24
"3216",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,7,2.206,0.506,24
"3217",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,8,2.406,0.406,24
"3218",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,9,2.40596139910633,0.206,24
"3219",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,10,2.506,0.00600000000000001,24
"3220",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,11,2.706,0,21.0833333333333
"3221",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,12,2.806,0,19.8833333333333
"3222",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,13,2.806,0,19.9
"3223",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,14,2.806,0,21.1166666666667
"3224",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,15,2.706,0.00600000000000001,24
"3225",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,16,2.506,0.106,24
"3226",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,17,2.306,0.306,24
"3227",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,18,2.206,0.36213741642644,24
"3228",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,19,2.006,0.506217870775852,24
"3229",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,20,1.806,0.706,24
"3230",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,21,1.806,0.806,24
"3231",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,22,1.906,0.806,24
"3232",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,23,2.106,0.606,24
"3233",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,24,2.27312072946229,0.406,24
"3234",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,25,2.306,0.206,24
"3235",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,26,2.506,0,22.5166666666667
"3236",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,27,2.706,0,19.4833333333333
"3237",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,28,2.906,0,18.4333333333333
"3238",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,29,3.006,0,18.45
"3239",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,30,2.906,0,18.3833333333333
"3240",32,"Zn3_0","WAY_088","vegetated","Zn","S3",22606.589,-296418.715,-1.436,0,31,2.806,0,19.45
"333",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,1,2.7845,0,18.4333333333333
"334",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,2,2.6845,0,19.45
"335",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,3,2.4845,0,21.6
"336",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,4,2.2845,0,23.7166666666667
"337",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,5,2.0845,0.1845,24
"338",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,6,1.9845,0.3845,24
"339",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,7,2.0845,0.3845,24
"3310",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,8,2.2845,0.2845,24
"3311",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,9,2.28446139910633,0.0845,24
"3312",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,10,2.3845,0,21.6666666666667
"3313",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,11,2.5845,0,19.5666666666667
"3314",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,12,2.6845,0,18.7333333333333
"3315",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,13,2.6845,0,18.75
"3316",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,14,2.6845,0,19.5833333333333
"3317",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,15,2.5845,0,20.65
"3318",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,16,2.3845,0,23.3666666666667
"3319",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,17,2.1845,0.1845,24
"3320",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,18,2.0845,0.24063741642644,24
"3321",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,19,1.8845,0.384717870775852,24
"3322",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,20,1.6845,0.5845,24
"3323",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,21,1.6845,0.6845,24
"3324",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,22,1.7845,0.6845,24
"3325",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,23,1.9845,0.4845,24
"3326",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,24,2.15162072946229,0.2845,24
"3327",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,25,2.1845,0.0845,24
"3328",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,26,2.3845,0,20.0666666666667
"3329",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,27,2.5845,0,18.4166666666667
"3330",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,28,2.7845,0,17.5833333333333
"3331",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,29,2.8845,0,17.6333333333333
"3332",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,30,2.7845,0,17.5333333333333
"3333",33,"Zn3_5","WAY_089","vegetated","Zn","S3",22601.8115,-296417.462,-1.3145,4.93908040530489,31,2.6845,0,18.6333333333333
"341",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,1,2.663,0,17.5666666666667
"342",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,2,2.563,0,18.6166666666667
"343",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,3,2.363,0,19.95
"344",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,4,2.163,0,21.9666666666667
"345",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,5,1.963,0.0630000000000002,24
"346",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,6,1.863,0.263,24
"347",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,7,1.963,0.263,24
"348",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,8,2.163,0.163,24
"349",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,9,2.16296139910633,0,21.9333333333333
"3410",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,10,2.263,0,19.6833333333333
"3411",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,11,2.463,0,18.4
"3412",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,12,2.563,0,17.75
"3413",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,13,2.563,0,17.7666666666667
"3414",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,14,2.563,0,18.4333333333333
"3415",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,15,2.463,0,19.1666666666667
"3416",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,16,2.263,0,21.0666666666667
"3417",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,17,2.063,0.0630000000000002,24
"3418",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,18,1.963,0.11913741642644,24
"3419",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,19,1.763,0.263217870775852,24
"3420",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,20,1.563,0.463,24
"3421",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,21,1.563,0.563,24
"3422",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,22,1.663,0.563,24
"3423",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,23,1.863,0.363,24
"3424",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,24,2.03012072946229,0.163,24
"3425",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,25,2.063,0,21.9
"3426",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,26,2.263,0,18.7166666666667
"3427",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,27,2.463,0,17.4833333333333
"3428",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,28,2.663,0,16.8166666666667
"3429",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,29,2.763,0,16.8666666666667
"3430",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,30,2.663,0,16.8166666666667
"3431",34,"Zn3_10","WAY_092","vegetated","Zn","S3",22597.034,-296416.209,-1.193,10.1987305443074,31,2.563,0,17.9
"351",35,"Zn3_15","WAY_095","vegetated","Zn","S3",22592.356,-296414.77,-0.989,15.1050847671521,1,2.459,0,16.6
"352",35,"Zn3_15","WAY_095","vegetated","Zn","S3",22592.356,-296414.77,-0.989,15.1050847671521,2,2.359,0,17.15
"353",35,"Zn3_15","WAY_095","vegetated","Zn","S3",22592.356,-296414.77,-0.989,15.1050847671521,3,2.159,0,18.05
"354",35,"Zn3_15","WAY_095","vegetated","Zn","S3",22592.356,-296414.77,-0.989,15.1050847671521,4,1.959,0,19.5666666666667
"355",35,"Zn3_15","WAY_095","vegetated","Zn","S3",22592.356,-296414.77,-0.989,15.1050847671521,5,1.759,0,21.9333333333333
"356",35,"Zn3_15","WAY_095","vegetated","Zn","S3",22592.356,-296414.77,-0.989,15.1050847671521,6,1.659,0.0589999999999999,24
"357",35,"Zn3_15","WAY_095","vegetated","Zn","S3",22592.356,-296414.77,-0.989,15.1050847671521,7,1.759,0.0589999999999999,24
